artist_id,artist_name,genres,gender,category
644qnZiBHVcjcMCHsiV0PL,lorche,speed up turkce,,Unknown
7zfceKY7I04Tc0J2o7043h,Mansheel Gujral,"desi pop,modern bollywood",female,Solo Act
1opCEf85NTZSE7YkxLCvmV,Shehnaaz Gill,,,Unknown
6jvvFfe34NYXjWZMz7rExP,Savi Kahlon,,,Unknown
6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,"pakistani indie,urdu hip hop",male,Solo Act
3sR271VJyaakVXllBttyl6,Vivian Richard,,,Unknown
2nb1xGx7gKOs9Yu5g1sJ8n,bexter,speed up turkce,,Solo Act
0uwbmn6SWX4kujbrDTnjaj,JUNO,,,Band
6FDDxz6lYakINkmWPOlIZG,Sukha,punjabi pop,,Unknown
5yI5MjFLwQwfP24OxchqN1,Simar Kaur,"desi pop,modern bollywood,punjabi pop",female,Solo Act
3uHUKCspaCzAab9A3LlGAr,Mankirt Aulakh,punjabi pop,male,Solo Act
3win9vGIxFfBRag9S63wwf,Bailey Zimmerman,"contemporary country,modern country pop",male,Solo Act
1BYjhAClGpBTLZfics0VRZ,Aastha Gill,"desi pop,filmi,modern bollywood",female,Solo Act
5WYVZzKOZMUn4pNY9gy2BM,Sapna Choudhary,haryanvi pop,,Unknown
3KOSRNy74RLnTAFn0u1tmN,Shiva Choudhary,haryanvi pop,,Unknown
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,"indie pop,la indie,pov: indie",female,Solo Act
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,"atl hip hop,hip hop,rap",male,Solo Act
0VRj0yCOv2FXJNP47XQnx5,Quavo,"atl hip hop,melodic rap,rap,trap",male,Solo Act
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",,Band
3EW0kQ1skZiK1NHg3Spt9J,Takeoff,"atl hip hop,rap,trap",male,Solo Act
5f7VJjfbwm532GiveGC0ZK,Lil Baby,"atl hip hop,atl trap,rap,trap",male,Solo Act
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"kentucky hip hop,r&b,rap",male,Solo Act
1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,"contemporary country,country,country road,modern country rock",male,Solo Act
08Ld63UgKrJ0nZnCkzHtzc,Project Pat,"crunk,dirty south rap,gangster rap,memphis hip hop,trap",male,Solo Act
2qoQgPAilErOKCwE2Y8wOG,GloRilla,southern hip hop,female,Solo Act
2GB8NPGTvSHk3KwmxtVvaB,Katelyn Brown,,female,Solo Act
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,"black americana,contemporary country,country,country road",male,Solo Act
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,"contemporary country,outlaw country",male,Solo Act
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,"kentucky indie,kentucky roots,outlaw country",male,Solo Act
77kULmXAQ6vWer7IIHdGzI,Jordan Davis,"contemporary country,country road",male,Solo Act
3qBKjEOanahMxlRojwCzhI,Zacari,,male,Solo Act
4LLpKhyESsyAXpc4laK94U,Mac Miller,"hip hop,pittsburgh rap,rap",male,Solo Act
5yPzzu25VzEk8qrGTLIrE1,Young Nudy,"pluggnb,rap,trap",male,Solo Act
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,"conscious hip hop,g funk,gangster rap,hip hop,rap,west coast rap",male,Solo Act
5Ppie0uPnbnvGBYRwYmlt0,Megan Moroney,"contemporary country,modern country pop",female,Solo Act
3BEV5FcxOtkQJ7lLRKMh3V,Tyler Hubbard,"contemporary country,modern country pop",male,Solo Act
5zVu34ozw0BzXIcNHqkO0u,Liana Flores,pov: indie,female,Solo Act
62DmErcU7dqZbJaDqwsqzR,Popcaan,"dancehall,jamaican hip hop,reggae fusion,traphall",male,Solo Act
1W4itxt3vwhmrgLEBuVHJ6,Vundabar,"boston indie,indie garage rock,pov: indie",,Band
6FugQjLquBF4JzATRN70bR,Yot Club,bedroom pop,male,Solo Act
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,"contemporary country,country,country road,modern country rock",male,Solo Act
3Oim8XBPbznAa8Jj8QzNc8,Cults,"experimental pop,indie surf,pov: indie",,Band
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",male,Solo Act
6tPHARSq45lQ8BSALCfkFC,Lainey Wilson,"contemporary country,modern country pop",female,Solo Act
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,"memphis hip hop,rap,southern hip hop,tennessee hip hop,trap",male,Solo Act
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,indie pop,female,Solo Act
5QNm7E7RU2m64l6Gliu8Oy,HARDY,"contemporary country,modern country pop",female,Solo Act
4F9apzBcSE0OSfHYbxo4RF,80purppp,bedroom r&b,,Unknown
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,"brooklyn drill,melodic rap,nyc rap,rap",male,Solo Act
3XxNRirzbjfLdDli06zMaB,Eyedress,"noise pop,pov: indie",male,Solo Act
0huGjMyP507tBCARyzSkrv,Cordae,"hip hop,pop rap,rap,trap,underground hip hop",male,Solo Act
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,canadian contemporary r&b,male,Solo Act
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,"escape room,hip hop,indie soul,neo soul",male,Solo Act
6AgTAQt8XS6jRWi4sX7w49,Polo G,"chicago rap,rap",male,Solo Act
6KtRA9pyDcbDyanI7bfU8W,Ghostluvme,rage rap,,Unknown
74XFHRwlV6OrjEM0A2NCMF,Paramore,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",,Band
4NYMUsIcUUsBHbV9DICa5x,Nate Smith,"contemporary country,modern country pop",male,Solo Act
4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,pov: indie,,Band
1HwM5zlC5qNWhJtM00yXzG,DMX,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",male,Solo Act
7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,"baton rouge rap,rap",male,Solo Act
1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,"cloud rap,dark trap,new orleans rap,underground hip hop",,Band
6BH1xcDkwbbyrLMUKECsW1,Toosii,north carolina hip hop,male,Solo Act
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,"contemporary country,country",female,Solo Act
1w7GLktHE8w0aEhhaZ0QKB,Shakewell,dark trap,male,Solo Act
4GGfAshSkqoxpZdoaHm7ky,ERNEST,modern country pop,male,Solo Act
5qPRgWcEOGRzoIST0sHAiI,Angel Dior,dembow dominicano,male,Solo Act
14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,"reggaeton,trap latino,urbano latino",male,Solo Act
4xRYI6VqpkE3UwrDrAZL8L,Logic,"conscious hip hop,hip hop,pop rap,rap",male,Solo Act
79D4dipwR6scV8AN3dm7gW,Seth MacFarlane,,male,Solo Act
2b8lTkinW4n1MGXR6MTxYH,mxmy,,,Unknown
7xTKLpo7UCzXSnlH7fOIoM,Redman,"east coast hip hop,hardcore hip hop,new jersey rap,wu fam",male,Solo Act
5v0XTlB9FqNvfBfnw8n5b0,Statik Selektah,"alternative hip hop,boston hip hop",male,Solo Act
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,"east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap",male,Solo Act
3K2Srho6NCF3o9MswGR76H,Bakar,uk alternative hip hop,male,Solo Act
7dIpKWlEeAljA20vFJ82RD,Roar,"pov: indie,weirdcore",,Band
1z7b1Pr1rSlvWRzsW3HOrS,Russ,"hawaiian hip hop,pop rap",male,Solo Act
2EXpthNgSeTDeX8nGwxppp,Paris Paloma,singer-songwriter pop,female,Solo Act
5fMUXHkw8R8eOP2RNVYEZX,Diplo,"dance pop,edm,electro house,moombahton,pop dance",male,Solo Act
45TgXXqMDdF8BkjA83OM7z,Rod Wave,florida rap,male,Solo Act
68kEuyFKyqrdQQLLsmiatm,Vince Staples,"conscious hip hop,hip hop,rap,underground hip hop",male,Solo Act
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,"hip hop,pop rap,r&b,southern hip hop,trap,trap soul",male,Solo Act
0A0FS04o6zMoto8OKPsDwY,YG,"cali rap,hip hop,pop rap,rap,southern hip hop,trap",male,Solo Act
23DYJsw4uSCguIqiTIDtcN,Southside,"atl hip hop,atl trap",male,Solo Act
4yJHrytMK7mqtKsXVGaBNg,Fana Hues,"alternative r&b,indie r&b",female,Solo Act
20sxb77xiYeusSH8cVdatc,Meek Mill,"hip hop,philly rap,pop rap,rap,southern hip hop,trap",male,Solo Act
0Njy6yR9LykNKYg9yE23QN,Nardo Wick,"florida drill,florida rap,southern hip hop",male,Solo Act
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,pop,female,Solo Act
5INjqkS1o8h1imAzPqGZBb,Tame Impala,"australian psych,modern rock,neo-psychedelic,rock",male,Solo Act
7ITMCzIU9uII8gwRg8JAhc,Odetari,sigilkore,non-binary,Solo Act
5K0rbdBrs2tNXe5LeWMATT,Bootsy Collins,"funk,p funk,soul",male,Solo Act
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,"classic soul,motown,neo soul,northern soul,quiet storm,soul",male,Solo Act
75jNCko3SnEMI5gwGqrbb8,Tammi Terrell,"classic soul,motown,soul,southern soul",female,Solo Act
70rSvlI9SRspEr0C84bJ5Q,EI8HT,,,Unknown
17lzZA2AlOHwCwFALHttmp,2 Chainz,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",male,Solo Act
19k8AgwwTSxeaxkOuCQEJs,Jelly Roll,"country rap,nashville hip hop,tennessee hip hop",male,Solo Act
6yJCxee7QumYr820xdIsjo,Zac Brown Band,"contemporary country,country,country road,modern country rock",,Band
3sUpZrkehiGBaMzs2h9Mmc,Corey Kent,"modern country pop,texas country",male,Solo Act
3BAgmPNIK5IJl7zMK1wvMA,That Mexican OT,texas latin rap,male,Solo Act
7xsuKSqVVN2JzUIpZV0GeW,DRODi,,male,Solo Act
2gbT6GPXMis0OAkZbEQCYB,Pinegrove,"countrygaze,new jersey indie,small room",,Band
0k7Xl1pqI3tu8sSEjo5oEg,Paul Wall,"chopped and screwed,crunk,dirty south rap,houston rap",male,Solo Act
6y8XlgIV8BLlIg1tT1R10i,Old Dominion,"contemporary country,country,country road,modern country rock",,Band
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,"melodic rap,rap",male,Solo Act
3VrGfWE8YdYMK4ySpnE0ly,Lyrical Lemonade,,,Unknown
0dvFTsuG02c4cRbcSQ8zE6,Yak Gotti,atl trap,male,Solo Act
6TsAG8Ve1icEC8ydeHm3C8,Snow Strippers,,,Band
630wzNP2OL7fl4Xl0GnMWq,BABYMETAL,"idol rock,j-metal,kawaii metal",,Band
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,"classic rock,folk,folk rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",male,Solo Act
1gRNBaI4yn6wCCTvRhGWh8,Don McLean,"classic rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",male,Solo Act
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,"black americana,contemporary country,country,country road,modern country rock",male,Solo Act
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,"contemporary country,country,country pop,modern country rock",male,Solo Act
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,"album rock,classic rock,hard rock,rock,southern rock",,Band
0EdvGhlC1FkGItLOWQzG4J,Sublime,"rap rock,reggae fusion,ska mexicano,ska punk",,Band
5szilpXHcwOqnyKLqGco5j,Faye Webster,"atlanta indie,indie pop",female,Solo Act
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,"contemporary country,country,country road,modern country rock",male,Solo Act
24WdRSLiIlFrqK2FqxGLVm,Yoko Gold,,male,Solo Act
2yLzlEFtIS0Q9UkyBZdQA7,Jessie Murph,"modern country pop,singer-songwriter pop",female,Solo Act
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"hip hop,miami hip hop,pop rap,rap",male,Solo Act
6PH3FLQAxtqYy46Zv08bpV,Ivan Cornejo,sad sierreno,male,Solo Act
1oYXEVbGh1L7EWGm9C68cN,6arelyhuman,"scenecore,sped up",,Solo Act
496w0Fyed8J7IRzn5Ffb6x,juju<3,,,Unknown
2MQN1o9W3ULxdT38vj8g4Q,9lives,"sigilkore,sped up",male,Solo Act
0ChjBYedhZTQnWZWQYg15U,Bryan Martin,modern country pop,male,Unknown
28AyklUmMECPwdfo8NEsV0,Jimmy Buffett,trop rock,male,Solo Act
4mxWe1mtYIYfP040G38yvS,Alan Jackson,country,male,Solo Act
6FBDaR13swtiWwGhX1WQsP,blink-182,"alternative metal,modern rock,pop punk,punk,rock,socal pop punk",,Band
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,"contemporary country,country,country road,modern country rock",male,Solo Act
3gBZUcNeVumkeeJ19CY2sX,Ken Carson,rage rap,male,Solo Act
4qU7IJSReZnsLy5907Mtau,Richy Mitch & The Coal Miners,modern folk rock,,Band
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,"hip pop,r&b,urban contemporary",female,Solo Act
3xs0LEzcPXtgNfMNcHzLIP,Rockwell,,male,Solo Act
0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,theme,male,Solo Act
4H4M0Y4cN39zIVDHvdW53x,Dylan Gossett,modern country pop,male,Solo Act
00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,"album rock,classic rock,glam metal,hard rock,progressive rock,rock",,Band
3Idu5nTg2S3wrYwVkPqiwa,chriseanrock,,female,Solo Act
5fmvGUlMVgmnCn45f1he7d,Andrew Gold,underground power pop,male,Solo Act
0I6yADrmeyvw66g7yjkqIF,The Living Tombstone,"otacore,pixel,pov: indie",,Band
6zLBxLdl60ekBLpawtT63I,Cody Johnson,"classic texas country,contemporary country,modern country pop",male,Solo Act
2rwALQ1SXdfUWPUd6WOfYS,Aaron May,,,Unknown
46lEQmDJLJeyltECJYJv1Y,Wyatt Flores,"modern country pop,oklahoma country",,Solo Act
3zmfs9cQwzJl575W1ZYXeT,Men I Trust,"indie pop,pov: indie",,Band
0hItVPjwJLVZrFqOyIsxPf,Judy Garland,"adult standards,torch song,vocal jazz",female,Solo Act
4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams,alt z,female,Solo Act
6IKlXZEFOvk9itrP1s0knJ,The Red Clay Strays,,,Band
1suIIDedjFJRuu8k7b55hZ,Gayla Peevey,novelty,female,Solo Act
74V3dE1a51skRkdII8y2C6,André 3000,"atl hip hop,dirty south rap,hip hop,southern hip hop",male,Solo Act
5OSQDUNmll299ldFIF1Dau,Trans-Siberian Orchestra,"neo classical metal,progressive metal",,Band
1eEfMU2AhEo7XnKgL7c304,Carpenters,"adult standards,mellow gold,soft rock",,Band
5CiGnKThu5ctn9pBxv7DGa,benny blanco,pop,male,Solo Act
5Gejwv3xz2DpLcxVpMD6hL,Thurl Ravenscroft,movie tunes,male,Solo Act
6qxpnaukVayrQn6ViNvu9I,BigXthaPlug,southern hip hop,male,Solo Act
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"adult standards,dixieland,harlem renaissance,jazz trumpet,lounge,new orleans jazz,soul,swing,vocal jazz",male,Solo Act
3VrWSWV74xyECVDt2zBy4T,The Commanders,,,Band
1W9sjfsJp3TqWFgvScMZdG,Boris Karloff,drama,male,Solo Act
7rpf45DdbpweG51Acze45i,Kay Starr,torch song,female,Solo Act
3CQIn7N5CuRDP8wEI7FiDA,Run–D.M.C.,"east coast hip hop,golden age hip hop,hip hop,old school hip hop,queens hip hop,rap",,Band
7kplJl06UmldxLKseURAYi,Warren Zeiders,modern country pop,male,Solo Act
4VCriUU9CsPnUvoAsxVk1p,310babii,,male,Solo Act
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,"canadian latin,canadian pop,dance pop,pop",female,Solo Act
08PvCOlef4xdOr20jFSTPd,Flo Milli,viral rap,female,Solo Act
